Name,Team,date,2B,3B,OPS,IBB,SB,CS,TB,DP,BB,HBP,K,HIT,SLG,OBP,PA,AB,BA,RBI,H,SH,SF,R
양성우,한화,2016년 08월 21일,0,0,1,0,1,0,4,0,0,0,1,1,0.8,0.2,5,5,0.2,1,1,0,0,1
양성우,한화,2016년 08월 25일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0
양성우,한화,2016년 08월 28일,0,0,0.8,0,0,0,2,0,0,0,0,2,0.4,0.4,5,5,0.4,0,0,0,0,0
양성우,한화,2016년 08월 30일,0,0,0.833,0,0,0,1,0,1,0,1,1,0.333,0.5,4,3,0.333,0,0,0,0,0
양성우,한화,2016년 09월 01일,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,4,0,0,0,0,0,0
양성우,한화,2016년 09월 02일,0,0,0.25,0,0,0,0,0,1,0,1,0,0,0.25,4,3,0,0,0,0,0,1
양성우,한화,2016년 09월 03일,0,0,1.55,0,0,0,3,0,1,0,0,3,0.75,0.8,6,4,0.75,0,0,0,1,1
양성우,한화,2016년 09월 04일,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,0,0,0
양성우,한화,2016년 09월 06일,0,0,0.833,0,0,0,1,0,0,1,0,1,0.333,0.5,5,3,0.333,1,0,0,1,0
양성우,한화,2016년 09월 07일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0
양성우,한화,2016년 09월 13일,0,1,0.933,0,0,0,3,0,1,0,1,1,0.6,0.333,6,5,0.2,1,0,0,0,2
양성우,한화,2016년 09월 15일,0,0,0.5,0,0,1,0,0,2,0,0,0,0,0.5,4,2,0,0,0,0,0,1
양성우,한화,2016년 09월 16일,0,0,0.9,0,0,0,2,0,0,0,1,2,0.5,0.4,5,4,0.5,1,0,1,0,1
양성우,한화,2016년 09월 18일,0,0,0.75,0,1,0,0,0,2,1,0,0,0,0.75,4,1,0,0,0,0,0,0
양성우,한화,2016년 09월 19일,0,0,0.833,0,0,0,1,0,1,0,1,1,0.333,0.5,5,3,0.333,0,0,0,1,0
양성우,한화,2016년 09월 20일,0,0,1.333,0,0,0,2,0,0,0,0,2,0.667,0.667,4,3,0.667,0,0,0,1,0
양성우,한화,2016년 09월 22일,0,0,0.5,0,0,0,1,0,0,0,1,1,0.25,0.25,4,4,0.25,0,0,0,0,0
양성우,한화,2016년 09월 24일,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,4,0,1,0,1,0,1
양성우,한화,2016년 09월 25일,0,0,0.25,0,1,0,0,0,1,0,0,0,0,0.25,4,3,0,0,0,0,0,0
양성우,한화,2016년 09월 27일,0,0,0.833,0,0,0,1,0,1,0,1,1,0.333,0.5,4,3,0.333,0,0,0,0,0
양성우,한화,2016년 09월 28일,1,0,0.75,0,0,0,2,0,0,0,0,1,0.5,0.25,4,4,0.25,0,0,0,0,0
양성우,한화,2016년 09월 30일,0,0,2,0,0,0,1,0,2,0,0,1,1,1,3,1,1,0,0,0,0,1
양성우,한화,2016년 10월 02일,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0
양성우,한화,2016년 10월 03일,0,0,1,0,0,0,2,0,1,0,0,2,0.5,0.5,6,4,0.5,2,0,1,0,2
양성우,한화,2016년 10월 05일,1,0,0.75,0,0,0,2,0,0,0,1,1,0.5,0.25,5,4,0.25,2,0,0,1,0
양성우,한화,2016년 10월 08일,0,0,0.4,0,1,0,0,0,1,1,1,0,0,0.4,5,3,0,0,0,0,0,1
양성우,한화,2017년 05월 05일,1,0,2.333,0,0,0,4,0,2,0,0,3,1.333,1,5,3,1,1,0,0,0,4
양성우,한화,2017년 05월 06일,0,0,1.417,0,0,1,2,0,1,0,0,2,0.667,0.75,4,3,0.667,0,0,0,0,1
양성우,한화,2017년 05월 10일,0,0,0.5,0,0,0,1,0,0,0,1,1,0.25,0.25,4,4,0.25,0,0,0,0,0
양성우,한화,2017년 05월 11일,1,0,1.75,0,0,0,2,0,2,0,0,1,1,0.75,4,2,0.5,0,0,0,0,0
양성우,한화,2017년 05월 12일,1,0,0.75,0,0,0,2,0,0,0,1,1,0.5,0.25,4,4,0.25,2,0,0,0,1
양성우,한화,2017년 05월 13일,0,0,0.4,0,0,0,0,0,0,2,0,0,0,0.4,5,3,0,0,0,0,0,0
양성우,한화,2017년 05월 14일,1,0,1,0,0,0,2,0,0,0,1,1,0.667,0.333,4,3,0.333,0,0,0,1,0
양성우,한화,2017년 05월 17일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0
양성우,한화,2017년 05월 18일,0,0,0.5,0,0,0,1,0,0,0,0,1,0.25,0.25,4,4,0.25,0,0,0,0,0
양성우,한화,2017년 05월 19일,0,0,0.333,0,0,0,0,1,0,1,1,0,0,0.333,4,2,0,0,0,0,1,0
양성우,한화,2017년 05월 20일,0,0,0.9,0,0,0,2,0,1,0,0,2,0.4,0.5,6,5,0.4,0,0,0,0,0
양성우,한화,2017년 05월 23일,0,0,1.417,0,0,0,2,0,0,1,1,2,0.667,0.75,4,3,0.667,0,0,0,0,1
양성우,한화,2017년 05월 24일,0,0,2.25,0,0,0,6,0,0,0,0,3,1.5,0.75,4,4,0.75,3,1,0,0,1
양성우,한화,2017년 05월 25일,0,0,0.833,0,1,0,1,0,1,0,0,1,0.333,0.5,4,3,0.333,0,0,0,0,0
양성우,한화,2017년 05월 26일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0
양성우,한화,2017년 05월 27일,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0.25,4,3,0,0,0,0,0,0
양성우,한화,2017년 05월 28일,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,0,0,0,0,0,0
양성우,한화,2017년 06월 02일,2,0,2,0,0,0,6,0,0,0,0,4,1.2,0.8,5,5,0.8,1,0,0,0,0
양성우,한화,2017년 06월 04일,1,0,0.75,0,0,0,2,0,0,0,0,1,0.5,0.25,4,4,0.25,1,0,0,0,0
양성우,한화,2017년 06월 14일,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,4,0,0,0,0,0,0
양성우,한화,2017년 06월 15일,0,0,2,0,0,1,3,0,1,0,0,3,1,1,4,3,1,2,0,0,0,0
양성우,한화,2017년 06월 16일,1,0,0.9,0,0,0,2,0,1,0,0,1,0.5,0.4,5,4,0.25,1,0,0,0,1
양성우,한화,2017년 06월 20일,1,0,1.75,0,0,0,4,0,0,0,1,3,1,0.75,4,4,0.75,2,0,0,0,0
양성우,한화,2017년 06월 21일,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0
양성우,한화,2017년 06월 25일,0,0,0.65,0,0,0,1,0,0,1,1,1,0.25,0.4,5,4,0.25,0,0,0,0,0
양성우,한화,2017년 06월 28일,0,0,0.5,0,0,0,1,0,0,0,0,1,0.25,0.25,5,4,0.25,0,0,0,1,1
양성우,한화,2017년 06월 29일,1,0,1.25,0,0,1,3,0,0,0,0,2,0.75,0.5,4,4,0.5,1,0,0,0,1
양성우,한화,2017년 06월 30일,0,0,0.8,0,0,0,2,0,0,0,0,2,0.4,0.4,5,5,0.4,2,0,0,0,1
양성우,한화,2017년 07월 01일,0,0,0.5,0,0,0,1,0,0,0,1,1,0.25,0.25,4,4,0.25,0,0,0,0,0
양성우,한화,2017년 07월 04일,1,0,0.75,0,0,0,2,0,0,0,0,1,0.5,0.25,4,4,0.25,0,0,0,0,1
양성우,한화,2017년 07월 06일,1,0,1.267,0,1,0,2,0,2,0,0,1,0.667,0.6,5,3,0.333,0,0,0,0,0
양성우,한화,2017년 07월 08일,0,0,1.5,0,0,0,3,1,0,0,0,3,0.75,0.75,4,4,0.75,1,0,0,0,0
양성우,한화,2017년 07월 13일,1,0,1.75,0,0,0,2,1,2,0,0,1,1,0.75,4,2,0.5,0,0,0,0,1
양성우,한화,2017년 07월 18일,0,0,1,0,0,0,2,0,0,0,1,2,0.5,0.5,4,4,0.5,1,0,0,0,1
양성우,한화,2017년 07월 19일,0,0,0.5,0,0,0,1,0,0,0,0,1,0.25,0.25,4,4,0.25,0,0,0,0,0
양성우,한화,2017년 07월 20일,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0
양성우,한화,2017년 07월 21일,0,0,0.5,0,0,0,0,0,1,1,0,0,0,0.5,4,2,0,0,0,0,0,1
양성우,한화,2017년 07월 23일,1,0,1.25,0,0,0,3,0,0,0,0,2,0.75,0.5,5,4,0.5,1,0,0,1,0
양성우,한화,2017년 07월 26일,0,0,0.833,0,0,0,1,0,1,0,1,1,0.333,0.5,4,3,0.333,0,0,0,0,0
양성우,한화,2017년 07월 27일,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,0,0,0,0,0,0
양성우,한화,2017년 07월 29일,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0.25,4,3,0,1,0,0,0,0
양성우,한화,2017년 08월 01일,0,0,0.5,0,0,0,1,1,0,0,1,1,0.25,0.25,4,4,0.25,0,0,0,0,0
양성우,한화,2017년 08월 02일,0,0,0.5,0,0,0,1,0,0,0,0,1,0.25,0.25,4,4,0.25,0,0,0,0,1
양성우,한화,2017년 08월 03일,0,0,0.5,0,0,0,0,0,2,0,0,0,0,0.5,4,2,0,0,0,0,0,1
양성우,한화,2017년 08월 04일,0,0,0.65,0,0,0,1,0,0,1,0,1,0.25,0.4,5,4,0.25,1,0,0,0,0
양성우,한화,2017년 08월 09일,1,0,1.8,0,0,0,4,0,1,0,0,3,1,0.8,5,4,0.75,1,0,0,0,1
양성우,한화,2017년 08월 11일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,2,0,0
양성우,한화,2017년 08월 12일,1,0,1.25,0,0,0,3,0,0,0,0,2,0.75,0.5,4,4,0.5,1,0,0,0,2
양성우,한화,2017년 08월 13일,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0.25,4,3,0,0,0,0,0,0
양성우,한화,2017년 08월 16일,1,0,0.9,0,0,0,2,0,1,0,0,1,0.5,0.4,5,4,0.25,0,0,0,0,2
양성우,한화,2017년 08월 18일,0,0,0.65,0,0,0,1,0,0,1,0,1,0.25,0.4,5,4,0.25,1,0,0,0,0
양성우,한화,2017년 08월 20일,1,0,1.167,0,0,0,2,0,0,1,0,1,0.667,0.5,4,3,0.333,1,0,0,0,0
양성우,한화,2017년 08월 22일,0,0,0.833,0,0,0,1,0,0,1,2,1,0.333,0.5,4,3,0.333,1,0,0,0,0
양성우,한화,2017년 08월 23일,0,0,0.333,0,0,0,1,0,0,0,2,1,0.167,0.167,6,6,0.167,0,0,0,0,0
양성우,한화,2017년 08월 25일,1,0,0.75,0,0,0,2,0,0,0,1,1,0.5,0.25,4,4,0.25,1,0,0,0,0
양성우,한화,2017년 08월 27일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0
양성우,한화,2017년 08월 29일,0,0,0.5,0,0,0,1,0,0,0,0,1,0.25,0.25,4,4,0.25,1,0,0,0,0
양성우,한화,2017년 08월 31일,0,0,0.65,0,0,0,1,0,1,0,0,1,0.25,0.4,5,4,0.25,0,0,0,0,1
양성우,한화,2017년 09월 05일,0,0,0.5,0,0,0,1,0,0,0,2,1,0.25,0.25,4,4,0.25,0,0,0,0,0
양성우,한화,2017년 09월 06일,0,0,1.467,0,1,0,2,0,2,0,1,2,0.667,0.8,5,3,0.667,1,0,0,0,1
양성우,한화,2017년 09월 07일,1,0,1.167,0,0,0,4,0,0,0,0,3,0.667,0.5,6,6,0.5,1,0,0,0,2
양성우,한화,2017년 09월 08일,0,0,0.25,0,0,0,0,0,1,0,1,0,0,0.25,4,3,0,0,0,0,0,1
양성우,한화,2017년 09월 09일,0,0,0.4,0,0,0,1,0,0,0,1,1,0.2,0.2,5,5,0.2,0,0,0,0,1
양성우,한화,2017년 09월 12일,0,0,0.4,0,0,0,0,0,2,0,0,0,0,0.4,5,3,0,0,0,0,0,0
양성우,한화,2017년 09월 14일,0,0,2,0,0,0,3,0,2,0,0,3,1,1,5,3,1,0,0,0,0,3
양성우,한화,2017년 09월 15일,0,0,0.5,0,0,0,1,0,0,0,0,1,0.25,0.25,5,4,0.25,1,0,0,1,0
양성우,한화,2017년 09월 16일,1,0,0.75,0,0,0,2,0,0,0,1,1,0.5,0.25,4,4,0.25,0,0,0,0,0
양성우,한화,2017년 09월 17일,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0.25,4,3,0,0,0,0,0,1
양성우,한화,2017년 09월 20일,0,0,0.5,0,0,0,1,0,0,0,2,1,0.25,0.25,4,4,0.25,0,0,0,0,0
양성우,한화,2017년 09월 22일,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,4,0,0,0,0,0,0
양성우,한화,2017년 09월 23일,0,1,1.333,0,0,0,3,0,0,0,1,1,1,0.333,3,3,0.333,2,0,0,0,0
양성우,한화,2017년 09월 28일,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0.25,5,3,0,0,0,0,1,0
양성우,한화,2017년 09월 30일,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,4,0,0,0,0,0,0
양성우,한화,2017년 10월 01일,0,0,1,0,0,0,4,0,0,0,0,1,0.8,0.2,5,5,0.2,1,1,0,0,1
양의지,두산,2015년 03월 28일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0
양의지,두산,2015년 04월 01일,1,0,1.9,0,0,0,6,0,0,0,1,2,1.5,0.4,5,4,0.5,2,1,1,0,2
양의지,두산,2015년 04월 02일,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0
양의지,두산,2015년 04월 08일,0,0,1.417,0,0,0,2,0,1,0,0,2,0.667,0.75,4,3,0.667,0,0,0,0,1
양의지,두산,2015년 04월 10일,1,0,1.25,0,0,0,3,0,0,0,1,2,0.75,0.5,4,4,0.5,0,0,0,0,0
양의지,두산,2015년 04월 11일,0,0,1.1,0,1,0,2,0,1,0,0,2,0.5,0.6,5,4,0.5,3,0,0,0,1
양의지,두산,2015년 04월 14일,1,0,2,0,0,0,7,0,0,0,0,3,1.4,0.6,5,5,0.6,4,1,0,0,2
양의지,두산,2015년 04월 15일,0,0,0.5,1,0,0,0,0,3,0,1,0,0,0.5,6,3,0,0,0,0,0,0
양의지,두산,2015년 04월 17일,0,0,0.8,0,0,0,2,0,0,0,0,2,0.4,0.4,5,5,0.4,1,0,0,0,2
양의지,두산,2015년 04월 18일,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,1,0,1,0,0
양의지,두산,2015년 04월 22일,0,0,3.05,0,0,1,9,0,0,1,0,3,2.25,0.8,5,4,0.75,3,2,0,0,2
양의지,두산,2015년 04월 23일,0,0,1.833,0,0,0,4,0,1,0,0,1,1.333,0.5,4,3,0.333,2,1,0,0,1
양의지,두산,2015년 04월 24일,0,0,0.5,0,0,0,1,0,0,0,1,1,0.25,0.25,4,4,0.25,1,0,0,0,0
양의지,두산,2015년 04월 25일,0,0,0.25,0,0,0,0,0,1,0,1,0,0,0.25,4,3,0,0,0,0,0,0
양의지,두산,2015년 04월 28일,0,0,0.5,0,0,0,0,0,2,0,0,0,0,0.5,4,2,0,0,0,0,0,0
양의지,두산,2015년 04월 30일,0,0,0.2,0,0,0,0,0,1,0,2,0,0,0.2,5,4,0,0,0,0,0,0
양의지,두산,2015년 05월 02일,0,0,1.1,0,0,0,2,0,0,1,0,2,0.5,0.6,5,4,0.5,0,0,0,0,0
양의지,두산,2015년 05월 05일,0,0,1.467,0,0,0,2,0,1,1,0,2,0.667,0.8,5,3,0.667,1,0,0,0,2
양의지,두산,2015년 05월 07일,1,0,1,0,0,0,3,0,0,0,1,2,0.6,0.4,5,5,0.4,0,0,0,0,1
양의지,두산,2015년 05월 09일,0,0,1.75,0,0,0,5,0,0,0,1,2,1.25,0.5,4,4,0.5,1,1,0,0,1
양의지,두산,2015년 05월 10일,0,0,0.5,0,0,0,1,0,0,0,2,1,0.25,0.25,4,4,0.25,1,0,0,0,1
양의지,두산,2015년 05월 16일,0,0,3.5,0,0,0,5,0,2,1,0,2,2.5,1,5,2,1,2,1,0,0,3
양의지,두산,2015년 05월 17일,0,0,1.833,0,0,0,4,0,1,0,2,1,1.333,0.5,4,3,0.333,1,1,0,0,1
양의지,두산,2015년 05월 21일,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0.25,4,3,0,0,0,0,0,0
양의지,두산,2015년 05월 22일,0,0,0.667,0,0,0,1,0,0,0,2,1,0.333,0.333,4,3,0.333,0,0,0,1,0
양의지,두산,2015년 05월 23일,0,0,1,0,0,0,2,0,0,0,0,2,0.5,0.5,4,4,0.5,1,0,0,0,0
양의지,두산,2015년 05월 28일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0
양의지,두산,2015년 05월 29일,0,0,1.25,0,0,0,1,0,0,2,0,1,0.5,0.75,4,2,0.5,1,0,0,0,0
양의지,두산,2015년 05월 30일,0,0,0.8,0,1,0,2,0,0,0,0,2,0.4,0.4,5,5,0.4,1,0,0,0,0
양의지,두산,2015년 05월 31일,0,0,0.5,0,0,0,1,0,0,0,1,1,0.25,0.25,4,4,0.25,0,0,0,0,0
양의지,두산,2015년 06월 03일,0,0,0.4,0,0,0,1,0,0,0,0,1,0.2,0.2,5,5,0.2,0,0,0,0,1
양의지,두산,2015년 06월 05일,0,0,0.333,0,0,0,0,0,1,0,0,0,0,0.333,3,2,0,0,0,0,0,1
양의지,두산,2015년 06월 07일,0,0,1.1,0,0,0,2,0,1,0,0,2,0.5,0.6,5,4,0.5,0,0,0,0,1
양의지,두산,2015년 06월 09일,0,0,0.65,0,0,0,1,0,1,0,0,1,0.25,0.4,5,4,0.25,2,0,0,0,0
양의지,두산,2015년 06월 10일,0,0,1.75,0,0,0,5,0,0,0,1,2,1.25,0.5,4,4,0.5,1,1,0,0,1
양의지,두산,2015년 06월 11일,1,0,1,0,0,0,3,1,0,0,0,2,0.6,0.4,5,5,0.4,2,0,0,0,0
양의지,두산,2015년 06월 12일,0,0,1.25,0,0,0,1,0,0,2,1,1,0.5,0.75,4,2,0.5,0,0,0,0,1
양의지,두산,2015년 06월 13일,0,0,0.5,0,0,0,0,0,0,2,0,0,0,0.5,4,2,0,0,0,0,0,0
양의지,두산,2015년 06월 14일,0,0,1.25,0,0,0,4,0,0,0,0,1,1,0.25,4,4,0.25,1,1,0,0,1
양의지,두산,2015년 06월 16일,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,1,0,1,0,0
양의지,두산,2015년 06월 17일,0,0,1.4,0,0,0,5,0,0,0,1,2,1,0.4,5,5,0.4,1,1,0,0,2
양의지,두산,2015년 06월 18일,0,0,0.5,0,0,0,1,0,0,0,0,1,0.25,0.25,4,4,0.25,0,0,0,0,1
양의지,두산,2015년 06월 23일,1,0,1.25,0,0,0,3,0,0,0,1,2,0.75,0.5,4,4,0.5,0,0,0,0,2
양의지,두산,2015년 06월 25일,1,0,2.333,0,0,0,4,0,0,2,0,3,1.333,1,5,3,1,3,0,0,0,0
양의지,두산,2015년 06월 26일,0,0,0.2,0,0,0,0,0,0,1,0,0,0,0.2,5,4,0,0,0,0,0,0
양의지,두산,2015년 06월 27일,0,0,2.4,0,0,0,9,0,0,0,0,3,1.8,0.6,5,5,0.6,6,2,0,0,2
양의지,두산,2015년 06월 28일,0,0,0.5,0,0,0,1,0,0,0,2,1,0.25,0.25,4,4,0.25,0,0,0,0,0
양의지,두산,2015년 07월 01일,0,0,0.4,0,0,0,1,0,0,0,0,1,0.2,0.2,5,5,0.2,1,0,0,0,0
양의지,두산,2015년 07월 02일,1,0,1.167,0,0,0,2,0,1,0,0,1,0.667,0.5,4,3,0.333,1,0,0,0,0
양의지,두산,2015년 07월 03일,0,0,0.733,0,0,0,1,0,1,0,2,1,0.333,0.4,5,3,0.333,1,0,1,0,0
양의지,두산,2015년 07월 05일,0,0,0.25,0,0,0,0,0,0,1,0,0,0,0.25,4,3,0,0,0,0,0,1
양의지,두산,2015년 07월 08일,1,0,0.6,0,0,0,2,0,0,0,1,1,0.4,0.2,5,5,0.2,0,0,0,0,1
양의지,두산,2015년 07월 09일,0,0,1.2,0,0,0,3,0,0,0,1,3,0.6,0.6,5,5,0.6,3,0,0,0,0
양의지,두산,2015년 07월 10일,0,0,0.65,0,0,0,1,0,0,1,0,1,0.25,0.4,5,4,0.25,0,0,0,0,0
양의지,두산,2015년 07월 15일,0,0,2,0,0,0,3,0,0,0,0,3,1,1,3,3,1,1,0,0,0,1
양의지,두산,2015년 07월 16일,0,0,3.167,0,0,0,8,0,0,0,0,2,2.667,0.5,4,3,0.667,3,2,1,0,2
양의지,두산,2015년 07월 22일,1,0,1,0,0,0,3,0,0,0,0,2,0.6,0.4,5,5,0.4,2,0,0,0,1
양의지,두산,2015년 07월 23일,0,0,0.667,0,0,0,1,1,0,0,0,1,0.333,0.333,3,3,0.333,0,0,0,0,0
양의지,두산,2015년 07월 24일,1,0,1.35,0,0,0,3,0,0,1,0,2,0.75,0.6,5,4,0.5,0,0,0,0,1
양의지,두산,2015년 07월 25일,0,0,0.5,0,0,0,1,0,0,0,1,1,0.25,0.25,4,4,0.25,0,0,0,0,1
양의지,두산,2015년 07월 26일,1,0,0.6,0,0,0,2,0,0,0,2,1,0.4,0.2,5,5,0.2,0,0,0,0,2
양의지,두산,2015년 07월 29일,0,0,0.833,1,0,0,1,0,1,0,1,1,0.333,0.5,4,3,0.333,0,0,0,0,0
양의지,두산,2015년 07월 30일,0,0,0.25,1,0,0,0,0,1,0,0,0,0,0.25,4,3,0,0,0,0,0,0
양의지,두산,2015년 08월 04일,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0
양의지,두산,2015년 08월 05일,1,0,1.75,0,1,0,3,0,0,1,0,2,1,0.75,4,3,0.667,0,0,0,0,1
양의지,두산,2015년 08월 06일,1,0,1.35,0,0,1,3,0,1,0,0,2,0.75,0.6,5,4,0.5,2,0,0,0,1
양의지,두산,2015년 08월 07일,0,0,1.2,0,0,0,3,0,0,0,0,3,0.6,0.6,5,5,0.6,5,0,0,0,1
양의지,두산,2015년 08월 08일,2,0,1.5,0,0,0,4,0,0,0,0,2,1,0.5,4,4,0.5,0,0,0,0,1
양의지,두산,2015년 08월 12일,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0
양의지,두산,2015년 08월 13일,0,0,0.833,0,0,0,1,0,1,0,1,1,0.333,0.5,4,3,0.333,0,0,0,0,1
양의지,두산,2015년 08월 14일,0,0,1,0,0,0,2,0,0,0,0,2,0.5,0.5,4,4,0.5,1,0,0,0,0
양의지,두산,2015년 08월 15일,1,0,2,0,0,0,7,0,0,0,1,3,1.4,0.6,5,5,0.6,1,1,0,0,1
양의지,두산,2015년 08월 17일,0,0,0.583,0,0,0,1,0,0,0,0,1,0.333,0.25,4,3,0.333,1,0,1,0,0
양의지,두산,2015년 08월 19일,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,4,0,0,0,0,0,0
양의지,두산,2015년 08월 20일,0,0,0.833,0,0,0,1,0,1,0,1,1,0.333,0.5,4,3,0.333,0,0,0,0,0
양의지,두산,2015년 08월 26일,1,0,1.75,0,1,0,3,0,1,0,1,2,1,0.75,4,3,0.667,0,0,0,0,1
양의지,두산,2015년 08월 27일,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,0,0,0,0,0,0
양의지,두산,2015년 08월 28일,0,0,0.2,0,0,0,0,1,1,0,0,0,0,0.2,5,4,0,0,0,0,0,0
양의지,두산,2015년 08월 29일,0,0,0.5,0,0,0,0,1,0,2,1,0,0,0.5,4,2,0,0,0,0,0,1
양의지,두산,2015년 08월 30일,0,0,0.833,0,0,1,1,0,1,0,0,1,0.333,0.5,5,3,0.333,0,0,0,1,0
양의지,두산,2015년 09월 01일,1,0,0.75,0,0,0,2,0,0,0,1,1,0.5,0.25,4,4,0.25,0,0,0,0,0
양의지,두산,2015년 09월 02일,1,0,1.75,0,0,0,3,0,0,1,0,2,1,0.75,4,3,0.667,1,0,0,0,1
양의지,두산,2015년 09월 04일,1,0,1.25,0,0,0,3,0,0,0,1,2,0.75,0.5,4,4,0.5,3,0,0,0,0
양의지,두산,2015년 09월 05일,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0.25,4,3,0,0,0,0,0,0
양의지,두산,2015년 09월 06일,0,0,0.4,0,0,0,1,0,0,0,0,1,0.2,0.2,5,5,0.2,0,0,0,0,0
양의지,두산,2015년 09월 09일,0,0,1,0,0,0,2,0,0,0,0,2,0.5,0.5,4,4,0.5,2,0,0,0,1
양의지,두산,2015년 09월 10일,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0.25,4,3,0,0,0,0,0,0
양의지,두산,2015년 09월 13일,0,0,1,0,0,0,2,0,0,0,1,2,0.5,0.5,4,4,0.5,0,0,0,0,1
양의지,두산,2015년 09월 15일,0,0,0.667,0,0,0,1,0,0,0,0,1,0.333,0.333,3,3,0.333,0,0,0,0,0
양의지,두산,2015년 09월 16일,0,0,1.5,0,0,0,6,0,0,0,2,3,1,0.5,6,6,0.5,5,1,0,0,1
양의지,두산,2015년 09월 17일,0,0,0.5,0,0,0,1,0,0,0,0,1,0.25,0.25,4,4,0.25,0,0,0,0,2
양의지,두산,2015년 09월 19일,0,0,1.4,0,0,0,5,0,0,0,0,2,1,0.4,5,5,0.4,1,1,0,0,1
양의지,두산,2015년 09월 20일,0,0,0.2,0,0,0,0,0,1,0,0,0,0,0.2,5,4,0,0,0,0,0,0
양의지,두산,2015년 09월 25일,1,0,1.25,0,0,0,3,0,0,0,1,2,0.75,0.5,4,4,0.5,0,0,0,0,2
양의지,두산,2015년 09월 26일,0,0,0.833,0,0,0,1,0,1,0,1,1,0.333,0.5,4,3,0.333,1,0,0,0,1
양의지,두산,2015년 09월 28일,1,0,1,0,0,0,3,0,0,0,0,2,0.6,0.4,5,5,0.4,4,0,0,0,1
양의지,두산,2015년 09월 30일,0,0,0.667,0,0,0,1,0,0,0,0,1,0.333,0.333,3,3,0.333,0,0,0,0,0
양의지,두산,2015년 10월 01일,1,0,0.75,0,0,0,2,0,0,0,0,1,0.5,0.25,4,4,0.25,0,0,0,0,0
양의지,두산,2015년 10월 02일,0,0,0.25,0,0,0,0,0,1,0,2,0,0,0.25,4,3,0,0,0,0,0,0
양의지,두산,2015년 10월 03일,0,0,0.75,0,0,0,1,0,1,1,0,1,0.25,0.5,6,4,0.25,1,0,0,0,0
양의지,두산,2015년 10월 04일,0,0,0.8,0,1,0,2,0,0,0,0,2,0.4,0.4,5,5,0.4,0,0,0,0,1
양의지,두산,2016년 04월 01일,0,0,2.417,0,0,0,5,0,1,0,0,2,1.667,0.75,4,3,0.667,2,1,0,0,1
양의지,두산,2016년 04월 02일,1,0,1,0,0,0,3,1,0,0,0,2,0.6,0.4,5,5,0.4,2,0,0,0,1
양의지,두산,2016년 04월 05일,0,0,0.25,0,0,0,0,0,1,0,1,0,0,0.25,4,3,0,0,0,0,0,1
양의지,두산,2016년 04월 06일,0,0,0.25,0,0,0,0,0,0,1,0,0,0,0.25,4,3,0,0,0,0,0,1
양의지,두산,2016년 04월 08일,0,0,1.25,0,0,0,4,0,0,0,1,1,1,0.25,4,4,0.25,3,1,0,0,1
양의지,두산,2016년 04월 09일,0,0,1.833,0,0,0,4,0,1,0,0,1,1.333,0.5,4,3,0.333,1,1,0,0,1
양의지,두산,2016년 04월 10일,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0
